"","val","var","sim","dwel","room","weather"
"241",607.3,"conv_hge_roof","Base","NE","Living","Rio de Janeiro"
"242",219.5,"conv_hge_roof","Base","NW","Dorm. 1","Rio de Janeiro"
"243",219.9,"conv_hge_roof","Base","NW","Dorm. 2","Rio de Janeiro"
"244",643.3,"conv_hge_roof","Base","NW","Living","Rio de Janeiro"
"245",214.4,"conv_hge_roof","Base","SE","Dorm. 1","Rio de Janeiro"
"246",214.3,"conv_hge_roof","Base","SE","Dorm. 2","Rio de Janeiro"
"247",572.4,"conv_hge_roof","Base","SE","Living","Rio de Janeiro"
"248",214.5,"conv_hge_roof","Base","SW","Dorm. 1","Rio de Janeiro"
"249",214.3,"conv_hge_roof","Base","SW","Dorm. 2","Rio de Janeiro"
"250",572.5,"conv_hge_roof","Base","SW","Living","Rio de Janeiro"
"251",157.6,"conv_hge_roof","Base","W","Dorm. N","Rio de Janeiro"
"252",156.3,"conv_hge_roof","Base","W","Dorm. S","Rio de Janeiro"
"253",492.8,"conv_hge_roof","Base","W","Living","Rio de Janeiro"
"254",17.9,"conv_hge_roof","Base","E","Dorm. N","São Paulo"
"255",25.8,"conv_hge_roof","Base","E","Dorm. S","São Paulo"
"256",222,"conv_hge_roof","Base","E","Living","São Paulo"
"257",40.1,"conv_hge_roof","Base","NE","Dorm. 1","São Paulo"
"258",41.1,"conv_hge_roof","Base","NE","Dorm. 2","São Paulo"
"259",308,"conv_hge_roof","Base","NE","Living","São Paulo"
"260",39.8,"conv_hge_roof","Base","NW","Dorm. 1","São Paulo"
"261",40.8,"conv_hge_roof","Base","NW","Dorm. 2","São Paulo"
"262",330.3,"conv_hge_roof","Base","NW","Living","São Paulo"
"263",48.7,"conv_hge_roof","Base","SE","Dorm. 1","São Paulo"
"264",48.4,"conv_hge_roof","Base","SE","Dorm. 2","São Paulo"
"265",285.5,"conv_hge_roof","Base","SE","Living","São Paulo"
"266",48.9,"conv_hge_roof","Base","SW","Dorm. 1","São Paulo"
"267",48.4,"conv_hge_roof","Base","SW","Dorm. 2","São Paulo"
"268",285.6,"conv_hge_roof","Base","SW","Living","São Paulo"
"269",22.1,"conv_hge_roof","Base","W","Dorm. N","São Paulo"
"270",30.1,"conv_hge_roof","Base","W","Dorm. S","São Paulo"
"271",259.9,"conv_hge_roof","Base","W","Living","São Paulo"
"272",-40.4,"conv_hge_roof","Simp.","E","Dorm. N","Curitiba"
"273",-28.9,"conv_hge_roof","Simp.","E","Dorm. S","Curitiba"
"274",121.8,"conv_hge_roof","Simp.","E","Living","Curitiba"
"275",-37.7,"conv_hge_roof","Simp.","NE","Dorm. 1","Curitiba"
"276",-36.6,"conv_hge_roof","Simp.","NE","Dorm. 2","Curitiba"
"277",206.3,"conv_hge_roof","Simp.","NE","Living","Curitiba"
"278",-37.4,"conv_hge_roof","Simp.","NW","Dorm. 1","Curitiba"
"279",-36.7,"conv_hge_roof","Simp.","NW","Dorm. 2","Curitiba"
"280",206.4,"conv_hge_roof","Simp.","NW","Living","Curitiba"
"281",-21.1,"conv_hge_roof","Simp.","SE","Dorm. 1","Curitiba"
"282",-21.3,"conv_hge_roof","Simp.","SE","Dorm. 2","Curitiba"
"283",160.6,"conv_hge_roof","Simp.","SE","Living","Curitiba"
"284",-21,"conv_hge_roof","Simp.","SW","Dorm. 1","Curitiba"
"285",-21.3,"conv_hge_roof","Simp.","SW","Dorm. 2","Curitiba"
"286",160.7,"conv_hge_roof","Simp.","SW","Living","Curitiba"
"287",-37.5,"conv_hge_roof","Simp.","W","Dorm. N","Curitiba"
"288",-25.6,"conv_hge_roof","Simp.","W","Dorm. S","Curitiba"
