"","val","var","sim","dwel","room","weather"
"270",45.3,"conv_hge_roof","Base","W","Dorm. S","São Paulo"
"271",241.9,"conv_hge_roof","Base","W","Living","São Paulo"
"272",32.2,"conv_hge_roof","Simp.","E","Dorm. N","Curitiba"
"273",15.7,"conv_hge_roof","Simp.","E","Dorm. S","Curitiba"
"274",121.7,"conv_hge_roof","Simp.","E","Living","Curitiba"
"275",61.2,"conv_hge_roof","Simp.","NE","Dorm. 1","Curitiba"
"276",67.1,"conv_hge_roof","Simp.","NE","Dorm. 2","Curitiba"
"277",215.9,"conv_hge_roof","Simp.","NE","Living","Curitiba"
"278",61.7,"conv_hge_roof","Simp.","NW","Dorm. 1","Curitiba"
"279",67.1,"conv_hge_roof","Simp.","NW","Dorm. 2","Curitiba"
"280",215.8,"conv_hge_roof","Simp.","NW","Living","Curitiba"
"281",35.9,"conv_hge_roof","Simp.","SE","Dorm. 1","Curitiba"
"282",40.5,"conv_hge_roof","Simp.","SE","Dorm. 2","Curitiba"
"283",126.7,"conv_hge_roof","Simp.","SE","Living","Curitiba"
"284",36.4,"conv_hge_roof","Simp.","SW","Dorm. 1","Curitiba"
"285",40.5,"conv_hge_roof","Simp.","SW","Dorm. 2","Curitiba"
"286",126.7,"conv_hge_roof","Simp.","SW","Living","Curitiba"
"287",38,"conv_hge_roof","Simp.","W","Dorm. N","Curitiba"
"288",19.7,"conv_hge_roof","Simp.","W","Dorm. S","Curitiba"
"289",161.5,"conv_hge_roof","Simp.","W","Living","Curitiba"
"290",141,"conv_hge_roof","Simp.","E","Dorm. N","Rio de Janeiro"
"291",115.4,"conv_hge_roof","Simp.","E","Dorm. S","Rio de Janeiro"
"292",302.5,"conv_hge_roof","Simp.","E","Living","Rio de Janeiro"
"293",202.6,"conv_hge_roof","Simp.","NE","Dorm. 1","Rio de Janeiro"
"294",202.6,"conv_hge_roof","Simp.","NE","Dorm. 2","Rio de Janeiro"
"295",442.7,"conv_hge_roof","Simp.","NE","Living","Rio de Janeiro"
"296",202.6,"conv_hge_roof","Simp.","NW","Dorm. 1","Rio de Janeiro"
"297",202.6,"conv_hge_roof","Simp.","NW","Dorm. 2","Rio de Janeiro"
"298",442.6,"conv_hge_roof","Simp.","NW","Living","Rio de Janeiro"
"299",166.2,"conv_hge_roof","Simp.","SE","Dorm. 1","Rio de Janeiro"
"300",165.5,"conv_hge_roof","Simp.","SE","Dorm. 2","Rio de Janeiro"
"301",325.9,"conv_hge_roof","Simp.","SE","Living","Rio de Janeiro"
"302",166.2,"conv_hge_roof","Simp.","SW","Dorm. 1","Rio de Janeiro"
"303",165.5,"conv_hge_roof","Simp.","SW","Dorm. 2","Rio de Janeiro"
"304",325.8,"conv_hge_roof","Simp.","SW","Living","Rio de Janeiro"
"305",149.7,"conv_hge_roof","Simp.","W","Dorm. N","Rio de Janeiro"
